Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,ReferralType,TotalReferrals
"May-2017","St. Michael's Hospital","912","Stop HF Unit","General Referral",1
"May-2017","St. Vincent's University Hospital","910","Orthopaedic","General Referral",28
"May-2017","St. Vincent's University Hospital","910","Rheumatology","General Referral",16
"May-2017","UL Hospitals Group","9100","Endocrinology","General Referral",28
"May-2017","UL Hospitals Group","9100","General Medicine","General Referral",8
"May-2017","UL Hospitals Group","9100","Geriatric Medicine","General Referral",17
"May-2017","UL Hospitals Group","9100","Gynaecology","General Referral",73
"May-2017","UL Hospitals Group","9100","Nephrology","General Referral",6
"May-2017","UL Hospitals Group","9100","Oncology","General Referral",1
"May-2017","UL Hospitals Group","9100","Ophthalmology","General Referral",6
"May-2017","UL Hospitals Group","9100","Orthopaedics","General Referral",6
"May-2017","UL Hospitals Group","9100","Pain Management","General Referral",1
"May-2017","UL Hospitals Group","9100","Respiratory Medicine","General Referral",36
"May-2017","UL Hospitals Group","9100","Urology","General Referral",12
"May-2017","UL Hospitals Group","9100","Vascular Surgery","General Referral",3
"Jun-2017","Beaumont Hospital","923","Anaesthetics","General Referral",1
"Jun-2017","Cappagh National Orthopaedic Hospital","955","Orthopaedics","General Referral",13
"Jun-2017","Cappagh National Orthopaedic Hospital","955","Rheumatology","General Referral",1
"Jun-2017","Cavan Monaghan Hospital","402","Ante-Natal","General Referral",13
"Jun-2017","Cavan Monaghan Hospital","402","Dermatology","General Referral",39
"Jun-2017","Cavan Monaghan Hospital","402","ENT","General Referral",42
"Jun-2017","Cavan Monaghan Hospital","402","Gynaecology","General Referral",39
"Jun-2017","Cavan Monaghan Hospital","402","Haematology","General Referral",8
"Jun-2017","Cavan Monaghan Hospital","402","Medical","General Referral",2
"Jun-2017","Cavan Monaghan Hospital","402","Neurology","General Referral",6
"Jun-2017","Cavan Monaghan Hospital","402","Orthopaedics","General Referral",48
"Jun-2017","Cavan Monaghan Hospital","402","Paediatrics","General Referral",23
"Jun-2017","Cavan Monaghan Hospital","402","Surgical","General Referral",156
"Jun-2017","Connolly Hospital","108","Cardiology","General Referral",18
"Jun-2017","Connolly Hospital","108","Dermatology","General Referral",1
"Jun-2017","Connolly Hospital","108","Endocrinology","General Referral",8
"Jun-2017","Connolly Hospital","108","ENT","General Referral",2
"Jun-2017","Connolly Hospital","108","Gastroenterology","General Referral",9
"Jun-2017","Connolly Hospital","108","General Surgery","General Referral",42
"Jun-2017","Connolly Hospital","108","Gynaecology","General Referral",2
"Jun-2017","Connolly Hospital","108","Haematology","General Referral",2
"Jun-2017","Connolly Hospital","108","Medicine for the Elderly","General Referral",3
"Jun-2017","Connolly Hospital","108","Ophthalmology","General Referral",2
"Jun-2017","Connolly Hospital","108","Orthopaedic","General Referral",11
"Jun-2017","Connolly Hospital","108","Plastic Surgery","General Referral",1
"Jun-2017","Connolly Hospital","108","Rheumatology","General Referral",13
"Jun-2017","Coombe Women & Infants University Hospital","930","Gynaecology","General Referral",3
"Jun-2017","Mater Public Hospital","908","Colorectal Surgery","General Referral",3
"Jun-2017","Mater Public Hospital","908","Dermatology","General Referral",1
"Jun-2017","Mater Public Hospital","908","Diabetic/Endocrinology","General Referral",3
"Jun-2017","Mater Public Hospital","908","ENT Surgery","General Referral",7
"Jun-2017","Mater Public Hospital","908","Gastroenterology","General Referral",3
"Jun-2017","Mater Public Hospital","908","Gen Med/Cardiology","General Referral",6
"Jun-2017","Mater Public Hospital","908","Gen/Vas Surgery","General Referral",2
"Jun-2017","Mater Public Hospital","908","General Surgery","General Referral",7
"Jun-2017","Mater Public Hospital","908","Gynaecology","General Referral",2
"Jun-2017","Mater Public Hospital","908","Haematology","General Referral",1
"Jun-2017","Mater Public Hospital","908","Infectious Diseases","General Referral",5
"Jun-2017","Mater Public Hospital","908","Metabolic Disease","General Referral",2
"Jun-2017","Mater Public Hospital","908","Neurology","General Referral",13
"Jun-2017","Mater Public Hospital","908","Ophthalmology","General Referral",6
"Jun-2017","Mater Public Hospital","908","Orthopaedic","General Referral",42
"Jun-2017","Mater Public Hospital","908","Pain Medicine","General Referral",4
"Jun-2017","Mater Public Hospital","908","Plastic Surgery","General Referral",4
"Jun-2017","Mater Public Hospital","908","Psychiatry","General Referral",1
"Jun-2017","Mater Public Hospital","908","Respiratory Med","General Referral",2
"Jun-2017","Mater Public Hospital","908","Rheumatology","General Referral",5
"Jun-2017","Mater Public Hospital","908","Urology","General Referral",9
"Jun-2017","Mayo University Hospital","802","Medical","General Referral",1
"Jun-2017","Midland Regional Hospital Portlaoise","201","Cardiology","General Referral",1
"Jun-2017","Midland Regional Hospital Portlaoise","201","Endocrinology","General Referral",1
"Jun-2017","Midland Regional Hospital Portlaoise","201","Gynaecology","General Referral",2
"Jun-2017","Midland Regional Hospital Portlaoise","201","Paediatrics","General Referral",2
"Jun-2017","Midland Regional Hospital Portlaoise","201","Urology","General Referral",1
"Jun-2017","Our Lady of Lourdes Hospital","922","Cardiology","General Referral",14
"Jun-2017","Our Lady of Lourdes Hospital","922","Gastroenterology","General Referral",1
"Jun-2017","Our Lady of Lourdes Hospital","922","General Surgery","General Referral",1
"Jun-2017","Our Lady of Lourdes Hospital","922","Gynaecology","General Referral",24
"Jun-2017","Our Lady of Lourdes Hospital","922","Minor Ops","General Referral",1
"Jun-2017","Our Lady of Lourdes Hospital","922","Paediatrics","General Referral",17
"Jun-2017","Our Lady of Lourdes Hospital","922","Urology","General Referral",1
"Jun-2017","Our Lady's Children's Hospital Crumlin","941","Allergy","General Referral",5
"Jun-2017","Our Lady's Children's Hospital Crumlin","941","General Medical","General Referral",32
"Jun-2017","Our Lady's Hospital Navan","403","Endocrinology","General Referral",1
"Jun-2017","Royal Victoria Eye and Ear Hospital","950","Ophthalmology","Ophthalmology Referral",1
"Jun-2017","Sligo University Hospital","501","Immunology","General Referral",3
"Jun-2017","Sligo University Hospital","501","Medical","General Referral",37
"Jun-2017","Sligo University Hospital","501","Paediatrics","General Referral",6
"Jun-2017","South Tipperary General Hospital","607","Cardiology","General Referral",2
"Jun-2017","South Tipperary General Hospital","607","Diabetes Mellitus","General Referral",2
"Jun-2017","South Tipperary General Hospital","607","General Medicine","General Referral",11
"Jun-2017","South Tipperary General Hospital","607","General Surgery","General Referral",46
"Jun-2017","South Tipperary General Hospital","607","Geriatric Medicine","General Referral",1
"Jun-2017","South Tipperary General Hospital","607","Gynaecology","General Referral",9
"Jun-2017","South Tipperary General Hospital","607","Obstetrics","General Referral",4
"Jun-2017","South Tipperary General Hospital","607","Paediatrics","General Referral",4
"Jun-2017","St. James's Hospital","904","Cardiology","General Referral",2
"Jun-2017","St. Michael's Hospital","912","ENT","General Referral",10
"Jun-2017","St. Michael's Hospital","912","Gastroenterology","General Referral",18
"Jun-2017","St. Michael's Hospital","912","General Surgery","General Referral",23
"Jun-2017","St. Michael's Hospital","912","Gynaecology","General Referral",6
"Jun-2017","St. Michael's Hospital","912","Heart Failure Clinic","General Referral",6
"Jun-2017","St. Michael's Hospital","912","Heart Failure Virtual Clinic","General Referral",3
"Jun-2017","St. Vincent's University Hospital","910","Orthopaedic","General Referral",11
"Jun-2017","St. Vincent's University Hospital","910","Rheumatology","General Referral",8
"Jun-2017","UL Hospitals Group","9100","Endocrinology","General Referral",29
"Jun-2017","UL Hospitals Group","9100","General Medicine","General Referral",9
"Jun-2017","UL Hospitals Group","9100","Geriatric Medicine","General Referral",8
"Jun-2017","UL Hospitals Group","9100","Gynaecology","General Referral",77
"Jun-2017","UL Hospitals Group","9100","Maxillo-Facial","General Referral",11
"Jun-2017","UL Hospitals Group","9100","Nephrology","General Referral",10
"Jun-2017","UL Hospitals Group","9100","Neurology","General Referral",1
"Jun-2017","UL Hospitals Group","9100","Oncology","General Referral",2
"Jun-2017","UL Hospitals Group","9100","Ophthalmology","General Referral",14
"Jun-2017","UL Hospitals Group","9100","Orthopaedics","General Referral",13
"Jun-2017","UL Hospitals Group","9100","Pain Management","General Referral",6
"Jun-2017","UL Hospitals Group","9100","Respiratory Medicine","General Referral",25
"Jun-2017","UL Hospitals Group","9100","Rheumatology","General Referral",20
"Jun-2017","UL Hospitals Group","9100","Urology","General Referral",11
"Jun-2017","UL Hospitals Group","9100","Vascular Surgery","General Referral",8
"Jun-2017","Wexford General Hospital","605","General Medicine","General Referral",1
"Jul-2017","AMNCH","1049","Orthopaedics","General Referral",1
"Jul-2017","Cappagh National Orthopaedic Hospital","955","Orthopaedics","General Referral",20
"Jul-2017","Cappagh National Orthopaedic Hospital","955","Rheumatology","General Referral",1
"Jul-2017","Cavan Monaghan Hospital","402","Ante-Natal","General Referral",18
"Jul-2017","Cavan Monaghan Hospital","402","Dermatology","General Referral",17
"Jul-2017","Cavan Monaghan Hospital","402","ENT","General Referral",28
"Jul-2017","Cavan Monaghan Hospital","402","Gynaecology","General Referral",20
"Jul-2017","Cavan Monaghan Hospital","402","Haematology","General Referral",5
"Jul-2017","Cavan Monaghan Hospital","402","Neurology","General Referral",4
"Jul-2017","Cavan Monaghan Hospital","402","Orthopaedics","General Referral",24
"Jul-2017","Cavan Monaghan Hospital","402","Paediatrics","General Referral",22
"Jul-2017","Cavan Monaghan Hospital","402","Surgical","General Referral",108
"Jul-2017","Connolly Hospital","108","Cardiology","General Referral",15
"Jul-2017","Connolly Hospital","108","Endocrinology","General Referral",13
"Jul-2017","Connolly Hospital","108","ENT","General Referral",1
"Jul-2017","Connolly Hospital","108","Gastroenterology","General Referral",4
"Jul-2017","Connolly Hospital","108","General Surgery","General Referral",25
"Jul-2017","Connolly Hospital","108","Medicine for the Elderly","General Referral",5
"Jul-2017","Connolly Hospital","108","Ophthalmology","General Referral",1
"Jul-2017","Connolly Hospital","108","Orthopaedic","General Referral",12
"Jul-2017","Connolly Hospital","108","Respiratory","General Referral",1
"Jul-2017","Connolly Hospital","108","Rheumatology","General Referral",12
"Jul-2017","Coombe Women & Infants University Hospital","930","Gynaecology","General Referral",2
"Jul-2017","Louth County Hospital","400","Endocrinology","General Referral",2
"Jul-2017","Louth County Hospital","400","General Medicine","General Referral",2
"Jul-2017","Louth County Hospital","400","Surgery","General Referral",1
"Jul-2017","Mater Public Hospital","908","Cardiac/Thoracic Surgery","General Referral",1
"Jul-2017","Mater Public Hospital","908","Cardiology - Rapid Chest Pain","General Referral",5
"Jul-2017","Mater Public Hospital","908","Colorectal Surgery","General Referral",5
"Jul-2017","Mater Public Hospital","908","Diabetic/Endocrinology","General Referral",3
"Jul-2017","Mater Public Hospital","908","ENT Surgery","General Referral",2
"Jul-2017","Mater Public Hospital","908","Gastroenterology","General Referral",2
"Jul-2017","Mater Public Hospital","908","Gen Med/Cardiology","General Referral",4
"Jul-2017","Mater Public Hospital","908","Gen/Vas Surgery","General Referral",3
"Jul-2017","Mater Public Hospital","908","General Surgery","General Referral",7
"Jul-2017","Mater Public Hospital","908","Geriatrics","General Referral",1
"Jul-2017","Mater Public Hospital","908","Gynaecology","General Referral",2
"Jul-2017","Mater Public Hospital","908","Haematology","General Referral",1
"Jul-2017","Mater Public Hospital","908","Infectious Diseases","General Referral",3
"Jul-2017","Mater Public Hospital","908","Neurology","General Referral",13
"Jul-2017","Mater Public Hospital","908","Ophthalmology","General Referral",8
"Jul-2017","Mater Public Hospital","908","Orthopaedic","General Referral",37
"Jul-2017","Mater Public Hospital","908","Pain Medicine","General Referral",1
"Jul-2017","Mater Public Hospital","908","Plastic Surgery","General Referral",2
"Jul-2017","Mater Public Hospital","908","Psychiatry","General Referral",2
